num,sf,shift,LM,MW,C,N,P,O,cansmi,envlab,mw,P_oxidation_state,P_valence
Lan1-CMP2106,C12H17O5P,17.0,CDCl3,272.234141,12,0,1,5,CCOP(=O)(c1cccc(c1)C(=O)OC)OCC,C1O1O1O2,272.237,5,5.0
Lan1-CMP2107,C12H17O5P,15.9,CDCl3,272.234141,12,0,1,5,CCOP(=O)(c1ccccc1C(=O)OC)OCC,C1O1O1O2,272.237,5,5.0
Lan1-CMP2108,C12H17O5P,23.86,CDCl3,272.234141,12,0,1,5,COP(=O)(C(OC(=O)c1ccc(cc1)C)C)OC,C1O1O1O2,272.237,5,5.0
Lan1-CMP2109,C12H17O5P,24.1,CDCl3,272.234141,12,0,1,5,COP(=O)(C(OC(=O)Cc1ccccc1)C)OC,C1O1O1O2,272.237,5,5.0
Lan1-CMP2110,C12H17O6P,23.3,CDCl3,288.233541,12,0,1,6,COP(=O)(C(OC(=O)COc1ccccc1)C)OC,C1O1O1O2,288.236,5,5.0
Lan1-CMP2115,C12H18ClN2O4P,22.4,CDCl3,320.709081,12,2,1,4,CCOP(=O)(CC(=O)NNc1ccc(cc1)Cl)OCC,C1O1O1O2,320.71300000000014,5,5.0
Lan1-CMP2116,C12H18ClO3P,27.6,CDCl3,276.696281,12,0,1,3,CCOP(=O)(OCC)CCc1ccc(cc1)Cl,C1O1O1O2,276.7,5,5.0
Lan1-CMP2117,C12H18ClO4PS,15.4,CDCl3,324.760681,12,0,1,4,CCOP(=O)(CS(=O)Cc1ccc(cc1)Cl)OCC,C1O1O1O2,324.7660000000001,5,5.0
Lan1-CMP2118,C12H18ClO5PS,25.9,CDCl3,340.760081,12,0,1,5,CCOP(=O)(OCC)CCS(=O)(=O)c1ccc(cc1)Cl,C1O1O1O2,340.765,5,5.0
Lan1-CMP2120,C12H18NO2PS,80.58,CDCl3,271.315581,12,1,1,2,CCOP(=S)(/N=C/c1ccc(cc1)C)OCC,N1O1O1S2,271.32200000000006,5,5.0
Lan1-CMP2121,C12H18NO2PS,67.38,CDCl3,271.315581,12,1,1,2,CCOP(=S)(/N=C(/c1ccccc1)\C)OCC,N1O1O1S2,271.32200000000006,5,5.0
Lan1-CMP2122,C12H18NO2PS,61.3,CDCl3,271.315581,12,1,1,2,Nc1ccc(cc1)OP1(=S)CC(C)CC(O1)C,C1O1O1S2,271.322,5,5.0
Lan1-CMP2123,C12H18NO3P,16.59,CDCl3,255.249981,12,1,1,3,CC(OP1(=O)Oc2ccccc2NC1(C)C)C,C1O1O1O2,255.254,5,5.0
Lan1-CMP2125,C12H18NO3PS,-0.84,CDCl3,287.314981,12,1,1,3,CCOP(=O)(C(=S)Nc1ccc(cc1)C)OCC,C1O1O1O2,287.3210000000001,5,5.0
Lan1-CMP2126,C12H18NO3PS,80.37,CDCl3,287.314981,12,1,1,3,CCOP(=S)(/N=C\c1cccc(c1)OC)OCC,N1O1O1S2,287.3210000000001,5,5.0
Lan1-CMP2127,C12H18NO3PS,80.82,CDCl3,287.314981,12,1,1,3,CCOP(=S)(/N=C\c1ccc(cc1)OC)OCC,N1O1O1S2,287.3210000000001,5,5.0
Lan1-CMP2128,C12H18NO3PS,60.6,CDCl3,287.314981,12,1,1,3,COc1ccc(cc1)NP1(=S)O[C@@H](C)C[C@@H](O1)C,N1O1O1S2,287.321,5,5.0
Lan1-CMP2129,C12H18NO3PS,63.46,CDCl3,287.314981,12,1,1,3,COc1ccc(cc1)NP1(=S)O[C@H](C)C[C@H](O1)C,N1O1O1S2,287.321,5,5.0
Lan1-CMP2130,C12H18NO3PS,21.2,CDCl3,287.314981,12,1,1,3,CCOP(=O)(CC(=S)Nc1ccccc1)OCC,C1O1O1O2,287.3210000000001,5,5.0
Lan1-CMP2131,C12H18NO4P,18.7,CDCl3,271.249381,12,1,1,4,CCOP(=O)(c1ccc(cc1)NC(=O)C)OCC,C1O1O1O2,271.25300000000004,5,5.0
Lan1-CMP2132,C12H18NO4P,11.5,CDCl3,271.249381,12,1,1,4,OP(=O)(C(N1CCOCC1)Cc1ccccc1)O,C1O1O1O2,271.253,5,5.0
Lan1-CMP2135,C12H18NPS2,46.19,CDCl3,271.381781,12,1,1,0,CP(=S)(C1Nc2ccccc2SC1(C)C)C,C1C1C1S2,271.391,5,5.0
Lan1-CMP2138,C12H18N3OPS,67.2,CDCl3,283.329581,12,3,1,1,CCN(P1(=S)Nc2c(N1C(=O)C)cccc2)CC,N1N1N1S2,283.33700000000005,5,5.0
Lan1-CMP2142,C12H18N3O3PS,69.2,CDCl3,315.328381,12,3,1,3,CCOC(=O)Cn1cccc/c/1=N\P1(=S)OCCN1C,N1N1O1S2,315.3350000000001,5,5.0
Lan1-CMP2143,C12H18N3O3PS,-0.94,CDCl3,315.328381,12,3,1,3,CCCSc1ccc2c(c1)NP(=O)(N2)NC(=O)OCC,N1N1N1O2,315.3350000000001,5,5.0
Lan1-CMP2144,C12H18N3O3PS,-1.8,CDCl3,315.328381,12,3,1,3,CCOP(=O)(NNc1sc2c(n1)c(C)ccc2)OCC,N1O1O1O2,315.3350000000001,5,5.0
Lan1-CMP2161,C12H19N2O3P,15.2,CDCl3,270.264621,12,2,1,3,CCN(P(=O)(/C(=N\O)/c1ccccc1)OC)CC,C1N1O1O2,270.269,5,5.0
Lan1-CMP2162,C12H19N2O3P,12.85,CDCl3,270.264621,12,2,1,3,COP(=O)(/C(=N\O)/c1ccccc1)NC(C)(C)C,C1N1O1O2,270.269,5,5.0
Lan1-CMP2163,C12H19N2O3P,5.5,CDCl3,270.264621,12,2,1,3,CCN(P(=O)(NC(=O)c1ccccc1)OC)CC,N1N1O1O2,270.269,5,5.0
Lan1-CMP2164,C12H19N2O3P,3.9,CDCl3,270.264621,12,2,1,3,COP(=O)(NC(C)(C)C)NC(=O)c1ccccc1,N1N1O1O2,270.269,5,5.0
Lan1-CMP2165,C12H19N2O4P,22.5,CDCl3,286.264021,12,2,1,4,CCOP(=O)(CC(=O)NNc1ccccc1)OCC,C1O1O1O2,286.26800000000014,5,5.0
Lan1-CMP2166,C12H19N2O4P,24.1,CDCl3,286.264021,12,2,1,4,CCOP(=O)(C1C(=C(C)OC(=C1C#N)N)C)OCC,C1O1O1O2,286.26800000000003,5,5.0
Lan1-CMP2168,C12H19N4OP,12.18,CDCl3,266.279221,12,4,1,1,CC(C1=NN(P(=O)(N(N1)C)c1ccccc1)C)C,C1N1N1O2,266.285,5,5.0
Lan1-CMP2170,C12H19N4O2P,-1.36,CDCl3,282.278621,12,4,1,2,CC(C1=NN(P(=O)(N(N1)C)Oc1ccccc1)C)C,N1N1O1O2,282.28400000000005,5,5.0
Lan1-CMP2171,C12H19N4O4P,28.3,CDCl3,314.277421,12,4,1,4,CCOP(=O)(C(c1c(N)n[nH]c1N)c1ccco1)OCC,C1O1O1O2,314.2820000000001,5,5.0
Lan1-CMP2174,C12H19O2P,51.4,CDCl3,226.251821,12,0,1,2,CCCCOP(=O)(Cc1ccccc1)C,C1C1O1O2,226.256,5,5.0
Lan1-CMP2175,C12H19O2P,36.73,CDCl3,226.251821,12,0,1,2,CC(c1ccc(cc1)CCP(=O)O)(C)C,C1H1O1O2,226.256,5,5.0
Lan1-CMP2176,C12H19O3P,21.08,CDCl3,242.251221,12,0,1,3,CCCCCCOP(=O)(c1ccccc1)O,C1O1O1O2,242.255,5,5.0
Lan1-CMP2177,C12H19O3P,16.6,CDCl3,242.251221,12,0,1,3,CC(OP(=O)(c1ccccc1)OC(C)C)C,C1O1O1O2,242.255,5,5.0
Lan1-CMP2178,C12H19O3PS,24.3,CDCl3,274.316221,12,0,1,3,CCOP(=O)(OCC)CSCc1ccccc1,C1O1O1O2,274.322,5,5.0
Lan1-CMP2179,C12H19O3PS,22.8,CDCl3,274.316221,12,0,1,3,CCOP(=O)(CSc1ccc(cc1)C)OCC,C1O1O1O2,274.32200000000006,5,5.0
Lan1-CMP2180,C12H19O3PS,28.0,CDCl3,274.316221,12,0,1,3,CCOP(=O)(OCC)CCSc1ccccc1,C1O1O1O2,274.322,5,5.0
Lan1-CMP2181,C12H19O4P,29.6,CDCl3,258.250621,12,0,1,4,CCOP(=O)(CC(c1ccccc1)O)OCC,C1O1O1O2,258.254,5,5.0
Lan1-CMP2182,C12H19O4P,23.87,CDCl3,258.250621,12,0,1,4,COP(=O)(C(c1ccc(cc1)C(C)C)O)OC,C1O1O1O2,258.254,5,5.0
Lan1-CMP2183,C12H19O4P,26.1,CDCl3,258.250621,12,0,1,4,COP(=O)(C(c1c(C)cc(cc1C)C)O)OC,C1O1O1O2,258.254,5,5.0
Lan1-CMP2185,C12H19O4P,22.1,CDCl3,258.250621,12,0,1,4,CCOP(=O)(C(c1ccc(cc1)C)O)OCC,C1O1O1O2,258.254,5,5.0
Lan1-CMP2186,C12H19O4P,21.7,CDCl3,258.250621,12,0,1,4,CCOP(=O)(C(c1ccc(cc1)C)O)OCC,C1O1O1O2,258.254,5,5.0
Lan1-CMP2187,C12H19O4P,18.4,CDCl3,258.250621,12,0,1,4,COCc1ccccc1P(=O)(OCC)OCC,C1O1O1O2,258.2539999999999,5,5.0
Lan1-CMP2188,C12H19O4PS,16.0,CDCl3,290.315621,12,0,1,4,CCOP(=O)(OCC)CCS(=O)c1ccccc1,C1O1O1O2,290.321,5,5.0
Lan1-CMP2189,C12H19O4PS,16.4,CDCl3,290.315621,12,0,1,4,CCOP(=O)(CS(=O)Cc1ccccc1)OCC,C1O1O1O2,290.3210000000001,5,5.0
Lan1-CMP2190,C12H19O5P,21.74,CDCl3,274.250021,12,0,1,5,CCOP(=O)(C(c1ccc(cc1)OC)O)OCC,C1O1O1O2,274.25300000000004,5,5.0
Lan1-CMP2191,C12H19O5P,22.2,CDCl3,274.250021,12,0,1,5,CCOP(=O)(C(c1ccc(cc1)OC)O)OCC,C1O1O1O2,274.25300000000004,5,5.0
Lan1-CMP2192,C12H19O5P,21.9,CDCl3,274.250021,12,0,1,5,CCOP(=O)(C(c1cccc(c1)OC)O)OCC,C1O1O1O2,274.25300000000004,5,5.0
Lan1-CMP2194,C12H19O5P,21.8,CDCl3,274.250021,12,0,1,5,CCOP(=O)(C(c1ccc(cc1)OC)O)OCC,C1O1O1O2,274.25300000000004,5,5.0
Lan1-CMP2195,C12H19O5PS,11.5,CDCl3,306.315021,12,0,1,5,CCOP(=O)(CS(=O)(=O)Cc1ccccc1)OCC,C1O1O1O2,306.32000000000005,5,5.0
Lan1-CMP2196,C12H19O5PS,11.05,CDCl3,306.315021,12,0,1,5,CCOP(=O)(CS(=O)(=O)c1ccc(cc1)C)OCC,C1O1O1O2,306.3200000000001,5,5.0
Lan1-CMP2197,C12H19O5PS,26.0,CDCl3,306.315021,12,0,1,5,CCOP(=O)(OCC)CCS(=O)(=O)c1ccccc1,C1O1O1O2,306.32,5,5.0
Lan1-CMP2198,C13H21O3P,26.9,CDCl3,256.277801,13,0,1,3,CCOP(=O)(OCC)CCCc1ccccc1,C1O1O1O2,256.282,5,5.0
Lan1-CMP2199,C13H21O4P,14.9,CDCl3,272.277201,13,0,1,4,CCOP(=O)(OCC)COCc1ccc(cc1)C,C1O1O1O2,272.281,5,5.0
Lan1-CMP2206,C12H20NO3P,26.34,CDCl3,257.265861,12,1,1,3,CCOP(=O)(C(c1ccccc1C)N)OCC,C1O1O1O2,257.27,5,5.0
Lan1-CMP2207,C12H20NO3P,25.62,CDCl3,257.265861,12,1,1,3,CCOP(=O)(C(c1cccc(c1)C)N)OCC,C1O1O1O2,257.27,5,5.0
Lan1-CMP2208,C12H20NO3P,25.69,CDCl3,257.265861,12,1,1,3,CCOP(=O)(C(c1ccc(cc1)C)N)OCC,C1O1O1O2,257.27,5,5.0
Lan1-CMP2210,C12H20NO3P,31.6,CDCl3,257.265861,12,1,1,3,CCOP(=O)(C(c1ccccn1)(C)C)OCC,C1O1O1O2,257.27,5,5.0
Lan1-CMP2211,C12H20NO3P,24.5,CDCl3,257.265861,12,1,1,3,CCOP(=O)(OCC)CNCc1ccccc1,C1O1O1O2,257.27,5,5.0
Lan1-CMP2212,C12H20NO3PS,14.3,CDCl3,289.330861,12,1,1,3,CNC(P1(=O)OC(C(O1)(C)C)(C)C)c1cscc1,C1O1O1O2,289.337,5,5.0
Lan1-CMP2214,C12H20NO4P,10.7,CDCl3,273.265261,12,1,1,4,OCC(COP(=O)(C(c1ccccc1)N)O)(C)C,C1O1O1O2,273.26900000000006,5,5.0
Lan1-CMP2215,C12H20NO4P,25.73,CDCl3,273.265261,12,1,1,4,CCOP(=O)(C(c1ccc(cc1)OC)N)OCC,C1O1O1O2,273.26900000000006,5,5.0
Lan1-CMP2216,C12H20NO5PS,15.2,CDCl3,321.329661,12,1,1,5,CCOC(=O)c1c(N)sc(c1P(=O)(OCC)OCC)C,C1O1O1O2,321.3350000000001,5,5.0
Lan1-CMP2217,C12H20NO5PS,13.6,CDCl3,321.329661,12,1,1,5,CCOC(=O)c1c(N)sc(c1C)P(=O)(OCC)OCC,C1O1O1O2,321.3350000000001,5,5.0
Lan1-CMP2227,C12H20N3O3P,9.9,CDCl3,285.279261,12,3,1,3,O=P(n1cccc1)(N1CCOCC1)N1CCOCC1,N1N1N1O2,285.284,5,5.0
Lan1-CMP2234,C12H21ClNOPS,67.2,CDCl3,293.793001,12,1,1,1,CCOP(=S)(NC12CC3CC(C2)CC(C1)C3)Cl,Cl1N1O1S2,293.79999999999995,5,5.0
Lan1-CMP2236,C12H21N2O2PS,84.6,CDCl3,288.346101,12,2,1,2,CCOP(=S)(/C(=C(\N1CCCC1)/C)/C#N)OCC,C1O1O1S2,288.353,5,5.0
Lan1-CMP2237,C12H21N2O2PS4,41.88,CDCl3,384.541101,12,2,1,2,COC(=O)Cn1ccs/c/1=N\P(=S)(SC(C)C)SC(C)C,N1S1S1S2,384.5540000000001,5,5.0
Lan1-CMP2238,C12H21N2O7P,15.84,CDCl3,336.278101,12,2,1,7,CCOP(=O)(C1C(=O)N(C)C(=O)N(C1C(=O)OC)C)OCC,C1O1O1O2,336.2810000000001,5,5.0
Lan1-CMP2239,C12H21N2PS3,39.88,CDCl3,320.477301,12,2,1,0,CC(SP(=S)(/N=c/1\ccccn1C)SC(C)C)C,N1S1S1S2,320.4890000000001,5,5.0
Lan1-CMP2246,C12H21O4P,17.8,CDCl3,260.266501,12,0,1,4,CC=C=C(P(=O)(OC(C)C)OC(C)C)C(=O)C,C1O1O1O2,260.27,5,5.0
Lan1-CMP2247,C12H21O4P,18.4,CDCl3,260.266501,12,0,1,4,CCCOP(=O)(C(=C=CC)C(=O)C)OCCC,C1O1O1O2,260.27,5,5.0
Lan1-CMP2249,C12H21O7P,20.8,CDCl3,308.264701,12,0,1,7,CCOC(=O)C(C(=O)OCC)CC(=C)P(=O)(OC)OC,C1O1O1O2,308.267,5,5.0
Lan1-CMP2252,C12H22ClO3P,5.46,CDCl3,280.728041,12,0,1,3,ClP(=O)(OC1CCCCC1)OC1CCCCC1,Cl1O1O1O2,280.732,5,5.0
Lan1-CMP2254,C12H20NOPS2,104.03,CDCl3,289.397061,12,1,1,1,CCCCCP(=S)(c1ccc(cc1)OC)SN,C1C1S1S2,289.406,5,5.0
Lan1-CMP2255,C12H22NO2PS,61.3,CDCl3,275.347341,12,1,1,2,CCOP(=S)(NC12CC3CC(C2)CC(C1)C3)O,N1O1O1S2,275.354,5,5.0
Lan1-CMP2256,C12H20NO2PS2,107.42,CDCl3,305.396461,12,1,1,2,COc1ccc(cc1)P(=S)(OCCC(C)C)SN,C1O1S1S2,305.405,5,5.0
Lan1-CMP2257,C12H20NO2PS2,101.97,CDCl3,305.396461,12,1,1,2,CCC(OP(=S)(c1ccc(cc1)OC)SN)CC,C1O1S1S2,305.4050000000001,5,5.0
Lan1-CMP2258,C12H22NO3P,16.7,CDCl3,259.281741,12,1,1,3,CC(OP(=O)(N1CCOCC1)C=C=C(C)C)C,C1N1O1O2,259.28599999999994,5,5.0
Lan1-CMP2264,C12H20NO4PS2,108.68,CDCl3,337.395261,12,1,1,4,COCCOCCOP(=S)(c1ccc(cc1)OC)SN,C1O1S1S2,337.4030000000001,5,5.0
Lan1-CMP2269,C12H23ClNO2PS,91.77,CDCl3,311.808281,12,1,1,2,CCCOP(=S)(C(CCCCl)(C#N)C)OCCC,C1O1O1S2,311.81500000000005,5,5.0
Lan1-CMP2270,C12H23ClNO2PS,92.2,CDCl3,311.808281,12,1,1,2,ClCCCC(P(=S)(OCC)OCC)(CCC)C#N,C1O1O1S2,311.81500000000005,5,5.0
Lan1-CMP2274,C12H23N4O5P,27.91,CDCl3,334.308581,12,4,1,5,CCOC(=O)Cn1nncc1CC(P(=O)(OCC)OCC)N,C1O1O1O2,334.31300000000016,5,5.0
Lan1-CMP2275,C12H23OP,29.1,CDCl3,214.284181,12,0,1,1,O=P(C1CCCCC1)C1CCCCC1,C1C1H1O2,214.289,5,5.0
Lan1-CMP2277,C12H23O4P,27.0,CDCl3,262.282381,12,0,1,4,COP(=O)(C(/C=C(/CCC=C(C)C)\C)O)OC,C1O1O1O2,262.28599999999994,5,5.0
Lan1-CMP2281,C12H23O7P,28.7,CDCl3,310.280581,12,0,1,7,CCOP(=O)(CC(C(=O)OC)CCC(=O)OC)OCC,C1O1O1O2,310.283,5,5.0
Lan1-CMP2285,C12H24NOPS,41.12,CDCl3,261.363821,12,1,1,1,CC1(C)SC2(NC1P(=O)(C)C)CCCCC2,C1C1C1O2,261.3709999999999,5,5.0
Lan1-CMP2286,C12H24NOPS,42.76,CDCl3,261.363821,12,1,1,1,CC1(C)NC(C2(S1)CCCCC2)P(=O)(C)C,C1C1C1O2,261.3709999999999,5,5.0
Lan1-CMP2289,C9H18NO5P,16.55,CDCl3,251.216681,9,1,1,5,CCOC(P(=O)(OCC)OCC)N1CC1=O,C1O1O1O2,251.21899999999997,5,5.0
Lan1-CMP2290,C12H24NO5P,2.91,CDCl3,293.296421,12,1,1,5,CCCC(C(=O)OCC)NP1(=O)OCC(CO1)(C)C,N1O1O1O2,293.3,5,5.0
Lan1-CMP2291,C12H24NO5P,4.24,CDCl3,293.296421,12,1,1,5,CCC(C(C(=O)OC)NP1(=O)OCC(CO1)(C)C)C,N1O1O1O2,293.3,5,5.0
Lan1-CMP2293,C12H24NPS2,37.75,CDCl3,277.429421,12,1,1,0,CC1(C)SC2(NC1P(=S)(C)C)CCCCC2,C1C1C1S2,277.439,5,5.0
Lan1-CMP2296,C12H24N3O2PS,68.9,CDCl3,305.376621,12,3,1,2,CC(OP(=S)(c1cnc(n1C)N(C)C)OC(C)C)C,C1O1O1S2,305.38400000000007,5,5.0
Lan1-CMP2297,C12H24N3O3P,6.9,CDCl3,289.311021,12,3,1,3,CC(OP(=O)(c1cnc(n1C)N(C)C)OC(C)C)C,C1O1O1O2,289.31600000000003,5,5.0
Lan1-CMP2300,C12H25ClNO4P,26.5,CDCl3,313.757961,12,1,1,4,CCOP(=O)(CC(=O)NCC(C(C)C)CCl)OCC,C1O1O1O2,313.7620000000001,5,5.0
Lan1-CMP2303,C12H25N2O2P,23.25,CDCl3,260.312861,12,2,1,2,OP(=O)(CN1CCCCC1)CN1CCCCC1,C1C1O1O2,260.3179999999999,5,5.0
Lan1-CMP2305,C12H25N4O3P,30.03,CDCl3,304.325661,12,4,1,3,CCOP(=O)(OCC)CCCn1nnc(c1)CN(C)C,C1O1O1O2,304.3310000000001,5,5.0
Lan1-CMP2308,C12H25O2P,49.79,CDCl3,232.299461,12,0,1,2,CCCCP(=O)(C(/C=C\C)O)CCCC,C1C1C1O2,232.30399999999997,5,5.0
Lan1-CMP2309,C12H25O3PS,28.4,CDCl3,280.363861,12,0,1,3,CCOP(=O)(OCC)CCSC1CCCCC1,C1O1O1O2,280.37,5,5.0
Lan1-CMP2311,C12H25O4P,35.6,CDCl3,264.298261,12,0,1,4,COCCOP(=O)(C(C)C)OC1CCCCC1,C1O1O1O2,264.302,5,5.0
Lan1-CMP2312,C12H25O8P,34.0,CDCl3,328.295861,12,0,1,8,CCOP(=O)(CCC1OC(OC)C(C(C1O)O)O)OCC,C1O1O1O2,328.2980000000001,5,5.0
Lan1-CMP2313,C12H28ClN4OP,14.4,CDCl3,310.803681,12,4,1,1,CC(c1[n+](C)cc(n1C)P(=O)(N(C)C)N(C)C)C.[Cl-],C1N1N1O2,308.794,5,5.0
Lan1-CMP2316,C12H26ClO3P,4.25,CDCl3,284.759801,12,0,1,3,CCCCCCOP(=O)(OCCCCCC)Cl,Cl1O1O1O2,284.7639999999999,5,5.0
Lan1-CMP2319,C12H26NO5P,16.7,CDCl3,295.312301,12,1,1,5,CCOP(=O)(CC(=O)NCC(C(C)C)CO)OCC,C1O1O1O2,295.3160000000001,5,5.0
Lan1-CMP2322,C12H26NO6P,19.7,CDCl3,311.311701,12,1,1,6,CCOC(=O)NC(P(=O)(OCC(CO)(C)C)O)C(C)C,C1O1O1O2,311.315,5,5.0
Lan1-CMP2324,C12H26N3O3PS,63.9,CDCl3,323.391901,12,3,1,3,CCCCOP(=S)(N/N=C(/C(=N/O)/C)\C)OCCCC,N1O1O1S2,323.39900000000017,5,5.0
Lan1-CMP2325,C10H22N3O3PS,64.35,CDCl3,295.338741,10,3,1,3,CCCOP(=S)(N/N=C(/C(=N/O)/C)\C)OCCC,N1O1O1S2,295.3450000000001,5,5.0
Lan1-CMP2326,C12H26N3O4P,1.31,CDCl3,307.326301,12,3,1,4,CCCCOP(=O)(N/N=C(/C(=N/O)/C)\C)OCCCC,N1O1O1O2,307.33100000000013,5,5.0
Lan1-CMP2327,C17H28N3O4P,1.65,CDCl3,369.395681,17,3,1,4,CC(COP(=O)(N/N=C(/C(=N/O)/C)\c1ccccc1)OCC(C)C)C,N1O1O1O2,369.40200000000016,5,5.0
Lan1-CMP2344,C12H27N4PS2,66.8,CDCl3,322.473341,12,4,1,0,CCN(P(=S)(N(CC)CC)/N=C\1/SCCN1C)CC,N1N1N1S2,322.4840000000001,5,5.0
Lan1-CMP2348,C12H27O4P,32.2,CDCl3,266.314141,12,0,1,4,CCCP(=O)(OC(CCCC)C)OCCOC,C1O1O1O2,266.3179999999999,5,5.0
Lan1-CMP2349,C12H27O4P,32.3,CDCl3,266.314141,12,0,1,4,CCCCCC(OP(=O)(OCCOC)CC)C,C1O1O1O2,266.3179999999999,5,5.0
Lan1-CMP2350,C12H27O4P,32.3,CDCl3,266.314141,12,0,1,4,CCCP(=O)(OC(CC(C)C)C)OCCOC,C1O1O1O2,266.3179999999999,5,5.0
Lan1-CMP2360,C12H28NO3P,11.22,CDCl3,265.329381,12,1,1,3,CCCOP(=O)(N(CCC)CCC)OCCC,N1O1O1O2,265.33399999999995,5,5.0
Lan1-CMP2361,C12H28NO3P,8.9,CDCl3,265.329381,12,1,1,3,CCCOP(=O)(N(C(C)C)C(C)C)OCCC,N1O1O1O2,265.334,5,5.0
Lan1-CMP2362,C12H28NO3P,8.77,CDCl3,265.329381,12,1,1,3,CCCOP(=O)(N(C(C)C)CCC)OCCC,N1O1O1O2,265.33399999999995,5,5.0
Lan1-CMP2363,C12H28NO3P,9.06,CDCl3,265.329381,12,1,1,3,CCCN(P(=O)(OC(C)C)OC(C)C)CCC,N1O1O1O2,265.33399999999995,5,5.0
Lan1-CMP2364,C12H28NO3P,6.89,CDCl3,265.329381,12,1,1,3,CC(OP(=O)(N(C(C)C)C(C)C)OC(C)C)C,N1O1O1O2,265.334,5,5.0
Lan1-CMP2365,C12H28NO3P,6.88,CDCl3,265.329381,12,1,1,3,CCCN(P(=O)(OC(C)C)OC(C)C)C(C)C,N1O1O1O2,265.334,5,5.0
Lan1-CMP2383,C12H29N2O2P,43.4,CDCl3,264.344621,12,2,1,2,CCOP(=O)(CN(CC)CC)CN(CC)CC,C1C1O1O2,264.35,5,5.0
Lan1-CMP2403,C13H8Cl2NOPS2,58.4,CDCl3,360.218481,13,1,1,1,ClP(=O)(Sc1ccccc1c1nc2c(s1)cccc2)Cl,Cl1Cl1O2S1,360.227,5,5.0
Lan1-CMP2406,C13H8Cl2NPS3,61.7,CDCl3,376.284081,13,1,1,0,ClP(=S)(Sc1ccccc1c1nc2c(s1)cccc2)Cl,Cl1Cl1S1S2,376.2950000000001,5,5.0
Lan1-CMP2413,C13H9Cl2N2OPS,76.1,CDCl3,343.168121,13,2,1,1,ClP(=S)(Nc1ccccc1c1nc2c(o1)cccc2)Cl,Cl1Cl1N1S2,343.17500000000007,5,5.0
Lan1-CMP2414,C13H9Cl2N2OPS,68.2,CDCl3,343.168121,13,2,1,1,ClP(=O)(Nc1ccccc1c1nc2c(s1)cccc2)Cl,Cl1Cl1N1O2,343.17500000000007,5,5.0
Lan1-CMP2415,C13H9Cl2N2O2P,75.3,CDCl3,327.102521,13,2,1,2,ClP(=O)(Nc1ccccc1c1nc2c(o1)cccc2)Cl,Cl1Cl1N1O2,327.107,5,5.0
Lan1-CMP2416,C13H9Cl2N2O2P,68.1,CDCl3,327.102521,13,2,1,2,ClP(=O)(OC=C=CC=C=Cc1nc2c([nH]1)cccc2)Cl,Cl1Cl1O1O2,327.107,5,5.0
Lan1-CMP2417,C13H9Cl2N2PS2,70.6,CDCl3,359.233721,13,2,1,0,ClP(=S)(Nc1ccccc1c1nc2c(s1)cccc2)Cl,Cl1Cl1N1S2,359.24300000000005,5,5.0
Lan1-CMP2418,C13H9Cl4O4P,-14.2,CDCl3,401.993921,13,0,1,4,COP(=O)(Oc1ccc(cc1Cl)Cl)Oc1ccc(cc1Cl)Cl,O1O1O1O2,401.99700000000007,5,5.0
Lan1-CMP2419,C13H9F12O4P,13.9,CDCl3,488.1627594,13,0,1,4,CC(P123OC(=C[C@]3(O[C@](O2)(C=C(O1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C,C1C1O1O1O1,488.161,5,5.0
Lan1-CMP2422,C13H10Cl2N3OP,72.3,CDCl3,326.117761,13,3,1,1,ClP(=O)(Nc1ccccc1c1nc2c([nH]1)cccc2)Cl,Cl1Cl1N1O2,326.12300000000005,5,5.0
Lan1-CMP2424,C13H10Cl3O4P,-13.4,CDCl3,367.548861,13,0,1,4,COP(=O)(Oc1ccc(cc1Cl)Cl)Oc1ccc(cc1)Cl,O1O1O1O2,367.552,5,5.0
Lan1-CMP2427,C13H11ClNO4P,26.0,CDCl3,311.657501,13,1,1,4,O=C1C2=C(NC(P(=O)(O2)Cl)(C)C)C(=O)c2c1cccc2,C1Cl1O1O2,311.661,5,5.0
Lan1-CMP2428,C13H11Cl2O3P,37.81,CDCl3,317.104401,13,0,1,3,Clc1ccc(c(c1)Cl)C(P(=O)(c1ccccc1)O)O,C1C1O1O2,317.108,5,5.0
Lan1-CMP2429,C13H11N2O8P,-14.8,CDCl3,354.208801,13,2,1,8,COP(=O)(Oc1ccc(cc1)[N+](=O)[O-])Oc1ccc(cc1)[N+](=O)[O-],O1O1O1O2,354.21100000000007,5,5.0
Lan1-CMP2430,C13H11O2P,36.0,CDCl3,230.199001,13,0,1,2,CP1(=O)Oc2ccccc2-c2c1cccc2,C1C1O1O2,230.203,5,5.0
Lan1-CMP2431,C13H12ClN2O2P,-4.14,CDCl3,294.673341,13,2,1,2,Clc1ccc(cc1)OP1(=O)NCc2c(N1)cccc2,N1N1O1O2,294.678,5,5.0
Lan1-CMP2433,C13H12ClO3P,38.77,CDCl3,282.659341,13,0,1,3,Clc1ccc(cc1)C(P(=O)(c1ccccc1)O)O,C1C1O1O2,282.66299999999995,5,5.0
Lan1-CMP2435,C13H12NO5P,38.18,CDCl3,293.211841,13,1,1,5,[O-][N+](=O)c1cccc(c1)C(P(=O)(c1ccccc1)O)O,C1C1O1O2,293.215,5,5.0
